Name;Vote Account;Identity;REV;Inflation;MEV;Tx;User Tx;Vote Tx;Pri Fees;Sig Fees;Rewards;Stake;Votes;Latency;CU;Leader Slots;actual_stake_sol;stake_rank;mev_rank;rev_rank;inflation_pct;sig_fees_pct;priority_fees_pct;mev_pct;rev_pct;is_top10_stake;is_top20_stake;is_top50_stake;is_top10_mev;is_top20_mev;is_top50_mev;is_top10_rev;is_top20_rev;is_top50_rev
Sarmina;VNbW721iu6uVkrx246N2BiQth8u4b4SCPJwH3JvUovD;CwhdMezLucz7bcuWzStpLXgrzKGC2tBBiaVmJZjfprRN;0.36457990625;0.26607390625;0.002983;1277.0;510.0;767.0;0.0921957;0.00334;0.095523;1126.0;7149.0;1.168;33739777.0;64.0;72064;566;506;253;14.72;21.32;99.61;33.55;66.89;0;0;0;0;0;0;0;0;0
Stake.org;StakeyJXE1yJbEApBVswHN4JdZXcj7V5MHbzffa4dFp;Stakex4B2tpDHPWGvV1dninfiaYCGdakgTknpzPitLh;0.3645786851063829;0.33671558510638294;0.0087673;1375.0;615.0;760.0;0.0154817;0.0036269;0.0190958;1061.0;1165.0;1.572;37836087.0;188.0;199468;301;132;254;69.91;93.68;16.18;82.76;66.75;0;0;0;0;0;0;0;0;0
;ChUNkzj5yQbcMuyErYZBgbGaCEfTdur1sqJqrUujuyFi;BADc8V9fi8KsZfF26K6DgZsywcJYZTX5EW5jypnVCB8d;0.36439049999999995;0.32623559999999996;0.0030242;1373.0;603.0;770.0;0.0315185;0.0036255;0.0351307;1023.0;2143.0;1.014;37365825.0;200.0;204600;288;500;255;61.89;93.55;90.26;34.34;66.62;0;0;0;0;0;0;0;0;0
RSSA validator;RSSAw6n7Tvqi5iJc2xvHMfk1bhx47GVqj2pj1bq5NUq;rssaJ2iKcE9QWsFYRZr8Q66TQh5bRk9DxYrzxGMzWQr;0.3643614333333333;0.3336183333333333;0.0059011;1286.0;540.0;745.0;0.021465;0.0033891;0.024842;1047.0;3301.0;1.138;33499126.0;120.0;125640;432;248;256;68.59;35.26;55.79;67.5;66.49;0;0;0;0;0;0;0;0;0
anarcheuz;57GUg9QH2LFMV11oaduuoqVJ5qHDEp7EGJ2xgkGiqAum;97jbhVBYcSmwGXjrx5PPWXucDsVBqwyoQ6rzP3B6eeMt;0.3641998;0.3247357;0.002942;1392.0;611.0;780.0;0.0328605;0.0036736;0.0365221;1019.0;2095.0;1.06;37305595.0;200.0;203800;291;509;257;59.79;95.66;91.84;33.16;66.36;0;0;0;0;0;0;0;0;0
;H74qox1GASBWd94FWMyy6GVAbRVLf9SAMgbJ1tzSUAst;Hz5aLvpKScNWoe9YZWxBLrQA3qzHJivBGtfciMekk8m5;0.3639117817575083;0.31838858175750834;0.01315;1340.0;564.0;776.0;0.0288593;0.0035264;0.0323732;999.0;119.0;1.009;34440066.0;3596.0;3592404;24;55;258;54.14;81.84;84.87;92.89;66.23;0;0;1;0;0;0;0;0;0
Certora Validator;A5ed2x2wEuHW8KsuhbSaTFU4CYT3WgHfQcwyQXz5SdDw;5essVpBYvocZkQnkrWsMDfRPwtp4BeihJRaweKLR4dRn;0.3637866365079365;0.3333704365079365;0.0045609;1300.0;526.0;773.0;0.0224634;0.0034041;0.0258553;1057.0;1686.0;1.106;33029450.0;252.0;266364;228;361;259;68.33;39.61;62.89;52.63;66.1;0;0;0;0;0;0;0;0;0
Adrastea Validator;adraBKLNY3DL3pg6SJRDYiMA8BsznaWpUdE42X41gbP;adramSYKBv1yHoZTub4kepcmF5LybPxwyJcsz4fpfi7;0.36375779999999996;0.32316429999999996;0.0013697;1297.0;570.0;726.0;0.0358202;0.0034154;0.0392238;1014.0;3952.0;1.172;38592931.0;100.0;101400;484;693;260;58.61;44.08;94.21;8.95;65.97;0;0;0;0;0;0;0;0;0
Flash;3tUZu4CkwMLwYdosoGc85n48VgDMyxZVkL1VUJc7DrxW;58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn;0.3634354774058577;0.3277960774058577;0.0021911;1303.0;534.0;769.0;0.0300212;0.0034395;0.0334483;1037.0;448.0;1.014;34660399.0;956.0;991372;98;575;261;63.34;53.55;88.03;24.47;65.83;0;0;0;0;0;0;0;0;0
Hello Moon;HMV14UAuULSwqmZhsKHzaVkYAd94iWpEeURgbUegfQLc;HM1KjNaXa4w8K4gCXbieoMh5gUTNeUhg9fvdXMKeBW3L;0.3633622971590909;0.3206529971590909;0.0195287;1285.0;510.0;775.0;0.0198234;0.0033687;0.0231806;1007.0;610.0;1.011;32031726.0;704.0;708928;117;22;262;56.64;28.82;43.82;97.24;65.7;0;0;0;0;0;1;0;0;0
Alpha;5sMmkL4BXjU6vZXQxE3RquH2CR8v8Zbfi1EAAFxLfxMx;8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM;0.36332654810126586;0.33325784810126585;0.0019918;1329.0;561.0;768.0;0.0245896;0.0034998;0.0280769;1055.0;452.0;1.014;36821835.0;948.0;1000140;96;610;263;68.07;76.71;73.29;19.87;65.57;0;0;0;0;0;0;0;0;0
StakeThat +MEV;8xV77wuFP5BkMDdb1845hRRWZNbDNAbcV75BjMuViWpf;3rqEEEGjHRyndHuduBcjkf17rX3hgmGACpYTQYeZ5Ltk;0.3633234666666666;0.3356206666666666;0.007771;1266.0;497.0;769.0;0.016608;0.0033348;0.0199318;1053.0;3572.0;1.014;32976611.0;120.0;126360;430;160;264;69.65;20.39;22.5;79.08;65.44;0;0;0;0;0;0;0;0;0
GooseFX - 0% Fees;GFXVa1g8zzAVDRnSuB6o9PnHuyH25ADvy2YJPZLpATuP;GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V;0.36321065937499997;0.343230859375;0.0013687;1292.0;519.0;772.0;0.0152081;0.0034151;0.0186111;1077.0;3351.0;1.011;33432365.0;128.0;137856;409;694;265;73.06;43.95;14.47;8.82;65.31;0;0;0;0;0;0;0;0;0
;8mHUDJjzPo2AwJp8SHKmG9rk9ftWTp7UysqYz36cMpJe;76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ;0.36299509170812605;0.33058249170812604;0.0016606;1313.0;540.0;772.0;0.0273078;0.003457;0.030752;1037.0;178.0;1.008;35215545.0;2412.0;2501244;40;662;266;65.83;60.92;82.37;13.03;65.18;0;0;1;0;0;0;0;0;0
Michigan Blockchain;MkyLHecSHN7TBdWgnh2J8KCsEHnsqqbVYSxtGmsshrk;UMi1r5J3SagSu4HC3waB3YFzbXi82rRSScgW2e8NTfr;0.3627967468085106;0.3292999468085106;0.0037382;1343.0;571.0;772.0;0.026251;0.0035211;0.0297586;1033.0;2294.0;1.012;37085767.0;188.0;194204;311;429;267;64.52;80.66;78.82;43.68;65.05;0;0;0;0;0;0;0;0;0
;59k9CiZ7L1bpEivLrAtaMPMgw18syZ4RQsJUo3hbbj8x;7pR7t5axFfkg2VZB1uAuFNUvpAeowq2v15J4gw5MmHTB;0.36244607826086955;0.32815347826086955;0.0052376;1361.0;591.0;769.0;0.0255033;0.0035635;0.029055;1029.0;4667.0;1.01;38815243.0;92.0;94668;504;291;268;63.6;88.29;76.58;61.84;64.91;0;0;0;0;0;0;0;0;0
Grid Systems;gridZ5cMHjWGktAQt6o36NtF7XSv19nJBrW83zmo7BM;gridqZmeBcsUKT2Mv4M9YFHFN3tVLFb2TCtTcLD1cAd;0.3623347416666666;0.3190560416666666;0.0060031;1399.0;648.0;751.0;0.0335728;0.0037179;0.0372756;1001.0;1714.0;1.078;42048725.0;240.0;240240;249;240;269;55.19;97.89;92.5;68.55;64.78;0;0;0;0;0;0;0;0;0
;HeQ9mBd2RA3JLkBUBcyJJTGhcFtRPeQuQKY2qx1VU3RA;4SNKY7GCp7ohY4AawND5Cc2D71sWMWN3Uifo854yvtks;0.3622827635514019;0.33255766355140187;0.0017681;1336.0;563.0;772.0;0.0244558;0.0035129;0.027957;1051.0;1022.0;1.064;36469186.0;428.0;449828;159;642;270;67.02;78.82;72.89;15.66;64.65;0;0;0;0;0;0;0;0;0
Bitwise Onchain Solutions | Jito BAM;AuGwcQWqWuNbnrkgERSp8VN6kZeJiM4AZuLMrwbkzg9m;GBQ2GvTzmjXMu97dr7WUnLKYTNim1aoZsYS53KYXAAAA;0.36216805975039;0.32923875975039;0.0043944;1265.0;497.0;768.0;0.0252251;0.0033213;0.0285349;1033.0;167.0;1.01;32524365.0;2564.0;2648612;35;381;271;64.39;18.29;75.53;50.0;64.52;0;0;1;0;0;0;0;0;0
;D9kxpQ1Buwrt9pbVRiBwNsUEdUKzmEUj19GZf4yVrsw1;9jJ3YRBL611e7xjXFMBExuninmTWjDnv3FXNotHmPnK2;0.3621306;0.339185;0.0009828;1297.0;524.0;773.0;0.0185633;0.0034133;0.0219628;1064.0;26800.0;1.011;31222894.0;16.0;17024;744;713;272;70.7;43.55;35.0;6.32;64.39;0;0;0;0;0;0;0;0;0
University of Minnesota Blockchain Club;Cw2b2ng2fa78ndCXHcJMT1pqvdGxUHu5EBEB8KBshrk;12i8gndWWWMTRzJBFhnYkobNgZB3XMUUJq75HeUrshrk;0.36177996363636367;0.34268886363636364;0.0020063;1250.0;483.0;767.0;0.013838;0.0032589;0.0170848;1076.0;4922.0;1.521;30395909.0;44.0;47344;674;607;273;72.93;11.18;8.95;20.26;64.26;0;0;0;0;0;0;0;0;0
;C89gGyN6Q4N47bg5kZWGYVc3P1x3rYaHbpG3EjSLeEx3;5RvfTSowms7BTYaBj8SxVjj7ELAAKdQadKsuNpmBAwCs;0.36176380487804877;0.3217153048780488;0.0029975;1315.0;541.0;773.0;0.0335869;0.0034767;0.037051;1009.0;658.0;1.009;33664563.0;656.0;661904;122;502;274;58.34;68.29;92.63;34.08;64.13;0;0;0;0;0;0;0;0;0
Block Logic +MEV +Triton;9GJmEHGom9eWo4np4L5vC6b6ri1Df2xN8KFoWixvD1Bs;DDnAqxJVFo2GVTujibHt5cjevHMSE9bo8HJaydHoshdp;0.3613437360465116;0.3308454360465116;0.0080895;1303.0;539.0;763.0;0.0189843;0.0034363;0.0224088;1058.0;1248.0;1.009;34825500.0;344.0;363952;175;149;275;65.97;52.63;37.5;80.53;63.99;0;0;0;0;0;0;0;0;0
;BU5CXmHhXwZfSYwFjCjqAqdbu7MTUsiKLUj45RSXiPsE;pSoLoZx55zZz61gjxSTwHtwTg4yTwdm7ruBmyjbYgT2;0.3606536281690141;0.3216940281690141;0.0045326;1353.0;576.0;777.0;0.0308742;0.0035654;0.034427;1010.0;302.0;1.011;35020762.0;1420.0;1434200;73;366;276;58.21;88.42;89.21;51.97;63.86;0;0;0;0;0;0;0;0;0
;2e7PfK4w5QzYxNFJZYqpeXpZ6sx2CGC1BMpF76nzDoCC;6ptuwW4rg5A3wP9hNKxeymG3QhSagugPd3grnMTGJwWG;0.36062139705882357;0.3347188970588236;0.0028128;1311.0;529.0;782.0;0.0196568;0.0034456;0.0230897;1050.0;452.0;1.008;33811651.0;952.0;999600;97;523;277;68.99;55.66;41.97;31.32;63.73;0;0;0;0;0;0;0;0;0
;purPoSEsip98bLpbh4K7GKZYSdRmEJJKdxSvL6sg3uX;PuRposE4utktenW49N8DCtVzdVEwYrmsrroboEUram4;0.3606127;0.3262725;0.0015355;1242.0;477.0;765.0;0.0295523;0.0032636;0.0328047;1025.0;26570.0;1.024;29214275.0;16.0;16400;747;676;278;62.02;11.71;86.84;11.18;63.6;0;0;0;0;0;0;0;0;0
vladika;53RJBy7aBGA7Aag6AryxEmBbsHDgwfBWagLrPbGHnfvR;A23LfQn6khffj2hGhGfXr6P52W2pxrVcCaHVQLYQgiX2;0.3599979333333333;0.3264783333333333;0.01025;1239.0;498.0;740.0;0.0200112;0.0032692;0.0232696;1026.0;2199.0;1.139;31902046.0;180.0;184680;331;93;279;62.29;11.97;45.13;87.89;63.47;0;0;0;0;0;0;0;0;0
;EcEowA4GKDsdVBF9PNAZa6c9M4WgYG8y4GnpZSUaqioS;5ZqveVffQPiUbkjBg4KD9kib1MKHLqiFno4ke9jSq9qk;0.3599862129066107;0.3191059129066107;0.0040779;1344.0;567.0;776.0;0.0332804;0.0035345;0.0368024;1001.0;112.0;1.009;34711400.0;3812.0;3815812;20;398;280;55.32;83.55;92.24;47.76;63.34;0;1;1;0;0;0;0;0;0
MARVEL+MEV!;i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb;5marvipGzf98hxnoJFXsZbGHSXcEQ3yRGJ4ps7D3V4ou;0.3599584731343284;0.3328378731343284;0.0033346;1280.0;554.0;725.0;0.0204065;0.0033919;0.023786;1045.0;1341.0;1.312;36299823.0;268.0;280060;213;470;281;67.54;36.32;48.55;38.29;63.21;0;0;0;0;0;0;0;0;0
Onchain Divers;6hcGvZypizjf6PPsxboshZHRqefyQKSG9L8vZqYdm7UY;DiveRaPKviyDnQyiiMFdV4rujsCBJzMNvPjKfvGNLGvL;0.3596433877192982;0.3187275877192982;0.0047364;1290.0;520.0;769.0;0.0327925;0.0033986;0.0361794;1000.0;1883.0;1.009;34176261.0;228.0;228000;258;339;282;54.8;38.16;91.71;55.53;63.07;0;0;0;0;0;0;0;0;0
;7jPqpHuN5v59dtBom2tjmYEfi6WaM4sFtJeTD6fzhcdS;GYx8kpp7SsRwtQEEsGQjAxb4hFMMmT91kFJuDeky3YGQ;0.3592350847222222;0.32515778472222223;0.0124362;1272.0;549.0;722.0;0.0183012;0.0033509;0.0216411;1020.0;291.0;1.056;34174449.0;1440.0;1468800;70;66;283;60.18;23.82;33.42;91.45;62.94;0;0;0;0;0;0;0;0;0
huglester;4QhNoG3PN1FXXFhAEA2QWdor6xjXvM9pjq6MXAUV8Zg2;Fudp7uPDYNYQRxoq1Q4JiwJnzyxhVz37bGqRki3PBzS;0.35920694722222224;0.33471784722222225;0.002319;1373.0;606.0;767.0;0.0185903;0.003592;0.0221701;1052.0;2954.0;1.025;38296878.0;144.0;151488;383;566;284;68.86;91.32;35.26;25.66;62.81;0;0;0;0;0;0;0;0;0
fat tails lab;644K33yWfSzc32VvY5fRUfUqphw8LTaLQntCkyEpJ8h7;HVXXmNKkmDZbZwj74iL2Y9Wu4SyrchBoxAfFYVAktLrG;0.3591996034482759;0.3233431034482759;0.0091672;1358.0;593.0;764.0;0.0231083;0.003594;0.0266893;1015.0;1852.0;1.009;38058386.0;232.0;235480;254;122;285;58.74;91.45;66.58;84.08;62.68;0;0;0;0;0;0;0;0;0
Sunshine;FGtsnE1HB4bBi6g4xAt5mvWtuC3qBPWPBgWVrnRmUiVH;2P9ZYA4vBoBBr56hrEFTmrd5ctuz3r7wtvRYmbgk6jRL;0.3591693111111111;0.3347241111111111;0.0044065;1303.0;532.0;771.0;0.0166171;0.0034331;0.0200387;1050.0;2372.0;1.019;34708424.0;180.0;189000;324;377;286;69.12;50.39;22.63;50.53;62.55;0;0;0;0;0;0;0;0;0
Bella2.0;8zHJtME22tiY3UsSHtDJXo2J8hUfwikBxXNbVqQzA92r;HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN;0.35882922432432435;0.33164432432432434;0.0026886;1320.0;552.0;767.0;0.0210286;0.0034803;0.0244963;1040.0;723.0;1.015;36098421.0;592.0;615680;130;534;287;66.36;70.26;53.16;29.87;62.42;0;0;0;0;0;0;0;0;0
Bybit Staking;8hPk5CbKDoM7dN9LssTdVkFhDykeq7A8CZurA5AQSFJH;CG4tRANBKrzUmpv93V5sgftjQznBdiJsc2yPCzZWWuS9;0.3588101802259887;0.3173504802259887;0.0158321;1299.0;524.0;774.0;0.0222311;0.0034078;0.0256276;998.0;303.0;1.01;32847496.0;1416.0;1413168;74;40;288;53.75;41.58;60.0;94.87;62.29;0;0;0;0;0;1;0;0;0
;H43AYFsvhNuALQieHpLXefp1ECgEBT6oVnS4EcTsC25C;FBbqKvwLfKGZrKrfSbPJz4ymQ7zMarhRyZtu1RBkSe89;0.35877832953156824;0.3297805295315682;0.0023815;1309.0;525.0;783.0;0.0231908;0.003438;0.0266163;1036.0;219.0;1.046;33222841.0;1964.0;2034704;56;554;289;65.31;52.89;66.84;27.11;62.16;0;0;0;0;0;0;0;0;0
;6x9uLhegx488uA3dPoq8DWHS488K4FsEqeeMXeW7kQPx;EfPYQ4BUMiKa6736qqrtnCBGkUSRDGSr1WvtyUgWHuyp;0.35867017340425533;0.33263497340425535;0.0046695;1340.0;566.0;773.0;0.0178372;0.003541;0.0213657;1058.0;1140.0;1.012;35692609.0;376.0;397808;167;346;290;67.15;85.66;29.74;54.61;62.02;0;0;0;0;0;0;0;0;0
Dragon Trust Stake;CP6mfD4Qc5AYrboXBAQeHMYj5x1UnYksDXRjG7DMkHH7;3BeharBd3j4sKQp7Qze27JLQLd9AEEwGTX9TC7dXYSNw;0.35846655;0.33325125;0.0025965;1274.0;503.0;771.0;0.0192663;0.0033651;0.0226188;1050.0;5958.0;1.012;33619538.0;72.0;75600;559;541;291;67.94;27.89;39.34;28.95;61.89;0;0;0;0;0;0;0;0;0
InfraMesh;7sBYPueerpq3kKjmuimJkGr7jmiM8ZZ74pXPMEcBSxo5;6vG7fgweSfvY7JRViG4HwKgV9u6JKhMpf2bqr6TKNjUW;0.35822126138613863;0.33752136138613864;0.0021862;1233.0;462.0;771.0;0.0153025;0.0032228;0.0185137;1058.0;1073.0;1.01;30449179.0;404.0;427432;161;577;292;70.3;7.89;14.87;24.21;61.76;0;0;0;0;0;0;0;0;0
Twinstake;Ak5BJzQe2R8qFuyYmaAFPjXuD7XPux3ZNTv52D7rfiqR;GoeW4aFK4dGoekJySgUynWDxBZiQJqm8GDAF4H53tDK9;0.35819321946308724;0.32377941946308725;0.0032402;1326.0;548.0;777.0;0.027698;0.0034875;0.0311736;1030.0;144.0;1.01;33322998.0;2980.0;3069400;29;481;293;59.4;72.63;83.03;36.71;61.63;0;0;1;0;0;0;0;0;0
WEB34EVER;ENVaKoD7ytn58xJ8s5htFfQ8hqQt1G9dcPUDqbSwVcgB;7MTjmteQHhthwwTZhUzsc2dP4NBvGNRqj8jzdqNxHFGE;0.35813118108108105;0.32587358108108105;0.0094021;1328.0;584.0;743.0;0.019372;0.0034941;0.0228555;1032.0;2730.0;1.104;37794577.0;148.0;152736;382;113;294;61.1;75.26;39.61;85.26;61.5;0;0;0;0;0;0;0;0;0
Sygnum Validators;BN6EvLCeuYdrTjGaHCyugF7sSH5uckoVoy3Kg2TkyuDW;CkCMabrc3HgBgDkeKPXkbWuQpUuSqW7zs1Mg3HFArx61;0.35802232777777776;0.32599002777777775;0.0136121;1261.0;491.0;769.0;0.0151361;0.0032945;0.0184202;1023.0;1191.0;1.012;30643297.0;360.0;368280;172;53;295;61.37;14.34;13.95;93.16;61.37;0;0;0;0;0;0;0;0;0
Ubik Capital - 0% Fee, MEV;9sWYTuuR4s12Q4SuSfo5CfWaFggQwA6Z8pf8dWowN5rk;4XspXDcJy3DWZsVdaXrt8pE1xhcLpXDKkhj9XyjmWWNy;0.35797496875;0.32891546875;0.008055;1308.0;543.0;764.0;0.0175679;0.003449;0.0210045;1035.0;1340.0;1.016;34711499.0;320.0;331200;189;152;296;63.99;56.97;28.55;80.13;61.24;0;0;0;0;0;0;0;0;0
Shiro;7JZTyHRTmzHfmHH89uT9xKSKDVJ1VnNQ1FeTeM4iH3J2;CiR8HNCfkjtcongPmP2DRdZPnFgjSbN5gsXdjmsXXHcB;0.3578899526315789;0.33330855263157894;0.0028084;1319.0;550.0;769.0;0.0182974;0.0034892;0.021773;1046.0;5607.0;1.021;35665170.0;76.0;79496;542;524;297;68.2;73.29;33.29;31.18;61.1;0;0;0;0;0;0;0;0;0
Solid State Nodes;4MU64AyHBkRBUAYgAm91sP5vFgzUUgFHuS82CVhE8Q2Q;3CKKAoVi94EnfX8QcVxEmk8CAvZTc6nAYzXp1WkSUofX;0.35787839393939397;0.30174439393939395;0.0264354;1298.0;540.0;758.0;0.0263033;0.0034067;0.0296986;946.0;3205.0;1.035;33846894.0;132.0;124872;436;8;298;36.53;40.66;78.95;99.08;60.97;0;0;0;1;1;1;0;0;0
Hanabi Staking 🎆 | Staking Champions | DoubleZero | ❌BAM;mintrNtxN3PhAB45Pt41XqyKghTTpqcoBkQTZqh96iR;mint13XHZSSxtgHuTSM9qPDEJSbWktpmpM4CZxeLB8f;0.3577457032967033;0.3297642032967033;0.0073338;1319.0;567.0;751.0;0.0171703;0.0034905;0.0206477;1039.0;1176.0;1.015;35407151.0;364.0;378196;170;170;299;65.18;74.08;26.58;77.76;60.84;0;0;0;0;0;0;0;0;0
🪐 To The Stars 🪐;FSDKGroWxgBf7VmV6X1NLDhnncrWW2ekztwRWiJrPf3k;BxkAkLR2W3agWtjMXBNvhxmB8vsn7zhjNQcyfost99KY;0.35756994999999997;0.32966575;0.0048533;1252.0;479.0;772.0;0.0197672;0.003295;0.0230509;1034.0;5360.0;1.013;31760291.0;80.0;82720;532;323;300;65.05;14.47;43.16;57.63;60.71;0;0;0;0;0;0;0;0;0
;68Lq2AaLY1j4zVhzNc1R8sWWgfh5QdPMP1Fawx1iWEVV;9ueKvL3WiLM4mNUZrfWqPTYY2Np5YwzFTYvAiPibx1Zq;0.35717255238095236;0.33025095238095237;0.004498;1272.0;500.0;772.0;0.0190924;0.0033424;0.0224236;1037.0;5074.0;1.019;33133496.0;84.0;87108;520;368;301;65.7;21.84;38.03;51.71;60.58;0;0;0;0;0;0;0;0;0
;At2rZHk554qWrjcmdNkCQGp8i4hdKLf52EXMrDmng5ab;GSTampk6BJRKSDkzhaMM49R7qRx98MTPYYWvKbp83XKc;0.35711638177339905;0.32733538177339905;0.0021465;1314.0;541.0;772.0;0.0241899;0.0034574;0.0276345;1027.0;176.0;1.011;35232060.0;2436.0;2501772;39;588;302;62.94;61.18;71.84;22.76;60.45;0;0;1;0;0;0;0;0;0
SOL Strategies;punK4RDD3pFbcum79ACHatYPLLE1hr5UNnQVUGNfeyP;SSmBEooM7RkmyuXxuKgAhTvhQZ36Z3G2WsmLGJKoQLY;0.3569261419354839;0.2974527419354839;0.0023509;1324.0;553.0;770.0;0.053644;0.0034916;0.0571225;936.0;1165.0;1.012;36412822.0;372.0;348192;180;560;303;32.19;74.47;98.42;26.45;60.32;0;0;0;0;0;0;0;0;0
Trust Nodes;FiijvR2ibXEHaFqB127CxrL3vSj19K2Kx1jf2RbK4BWS;HH5dA42XF1HxNk1TRpG6LuKfLViMYNdAz5iWrFM4hWFi;0.3568373294117647;0.3311330294117647;0.0034089;1282.0;511.0;770.0;0.0189378;0.0033698;0.0222954;1039.0;631.0;1.01;33372187.0;680.0;706520;118;460;304;66.1;29.34;37.37;39.61;60.18;0;0;0;0;0;0;0;0;0
Y8 Crypto;D9BcS9Fasxj7zNv3kP5rHErv7aFxihi5EBZo9xUqaHeh;4DraK9wUrMSpzbGjUbSWTHAhJimMyB49HyKhvfwe6e51;0.356658576744186;0.315809476744186;0.0098907;1317.0;553.0;763.0;0.0275148;0.0034554;0.0309584;993.0;2551.0;1.013;37756122.0;172.0;170796;353;102;305;51.51;60.0;82.89;86.71;60.05;0;0;0;0;0;0;0;0;0
0node.io;6cvBCfFXugkTqgSFVPvzhoWaLbhHWvZfSsZadWP5rryR;6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg;0.3562707545454545;0.3326854545454545;0.0016157;1275.0;518.0;756.0;0.0185992;0.0033822;0.0219696;1043.0;1309.0;1.114;33360605.0;308.0;321244;192;665;306;67.28;33.29;35.53;12.63;59.92;0;0;0;0;0;0;0;0;0
Easytoken.me;21wUViiyG1g47VZ39ZZsSkFX9nu6bkyfy6jryHGD2TUB;FjYEr2UCeFzNfAKiFrbhG34Zv8LxbmfHYAFhAfc7SLQL;0.35573125555555557;0.33214055555555555;0.0034133;1236.0;468.0;767.0;0.0169428;0.0032463;0.0201774;1041.0;2983.0;1.011;29691258.0;144.0;149904;388;458;307;66.75;9.87;24.74;39.87;59.79;0;0;0;0;0;0;0;0;0
;7xENfwKCajMB5aVTgmTB6h7d7Su91wTcnfMjoAQCMvKq;6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK;0.35546451331444756;0.32910261331444757;0.0018675;1303.0;536.0;767.0;0.021072;0.003435;0.0244944;1032.0;151.0;1.014;35021454.0;2824.0;2914368;30;629;308;64.26;51.58;53.42;17.37;59.66;0;0;1;0;0;0;0;0;0
;HkFuE9NJahP7uA8RooXtp64UQb7XNUMVisWsJTgx3far;A1vqhA2fS6K7CvHsJKX1ACcHJFEmyRg4KuR5pctHANy4;0.3553823529723992;0.3166603529723992;0.0058631;1344.0;568.0;775.0;0.0293341;0.0035374;0.0328589;993.0;114.0;1.009;34490678.0;3768.0;3741624;21;252;309;52.69;84.61;85.92;66.97;59.53;0;0;1;0;0;0;0;0;0
Next Finance Tech;gfR2VCrsVcm1gF2teasQpP6BdX99mVVFhEQck3UhTNC;D1Vbgkrhp1TmLGhfUD1urRMx5Ntz9AqQpgdX8DR8QMC1;0.3553251;0.3291022;0.002947;1329.0;576.0;753.0;0.0197789;0.0035084;0.0232759;1032.0;3888.0;1.161;36783868.0;100.0;103200;478;508;310;64.13;78.42;43.42;33.29;59.4;0;0;0;0;0;0;0;0;0
Lion3d | 0% Forever + Block Rewards Sharing;DMSuZcavta8L1w1tSiH8bALWjz6Q6KSryGG6m6Az4Qt5;CVvaeDPR2o7P1eawG5c9TPFLzSXAewwPovPmREaEL4Cm;0.3548820691056911;0.29112806910569106;0.0230431;1304.0;536.0;768.0;0.0372874;0.003436;0.0407109;915.0;873.0;1.009;36220678.0;492.0;450180;158;13;311;27.2;52.5;95.0;98.42;59.26;0;0;0;0;1;1;0;0;0
Figment;CcaHc2L43ZWjwCHART3oZoJvHLAe9hzT2DJNUpBzoTN1;Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk;0.35471950741839764;0.3129765074183976;0.0152214;1386.0;613.0;773.0;0.0228737;0.0036608;0.0265216;982.0;31.0;1.009;37989070.0;13480.0;13237360;2;44;312;48.36;95.26;65.53;94.34;59.13;1;1;1;0;0;1;0;0;0
Temporal Emerald;Haz7b47sZBpxh9SwggGndN3fAyNQ1S949BPdxWXS3ab6;DTSUkYHd2e9P2HLyZfbLarsbDdPhQUhZnWjRYuJZQRC8;0.3545857056047198;0.3158954056047198;0.0043156;1347.0;575.0;771.0;0.0308377;0.0035493;0.0343747;993.0;316.0;1.012;35184235.0;1356.0;1346508;78;385;313;51.91;86.84;89.08;49.47;59.0;0;0;0;0;0;0;0;0;0
Alchemy;JEJzKYzyYJJjtn6Yb1P7r6YV75TdSNmmJT49sgDoHvmk;7qGNnXKW1e3DsqEaSxwxMdBTFsrK73XtWTmkGitRyMQc;0.35442153119266057;0.32473143119266057;0.00423;1287.0;521.0;765.0;0.0220852;0.0033872;0.0254601;1019.0;196.0;1.009;33755790.0;2180.0;2221420;51;388;314;59.66;34.47;58.95;49.08;58.87;0;0;0;0;0;0;0;0;0
Watatsumi Validator;8B2Z2R8dRvqFcXuLBwinu3Jq7HQidCaJCnDuRRqeJLC1;5ZjxMYBbnKd4VFxLjAChSWMTeQ96147HnxZvQJxUseHV;0.35440884782608695;0.33134934782608694;0.0038731;1288.0;516.0;771.0;0.0157937;0.003407;0.0191864;1054.0;4665.0;1.011;34658356.0;92.0;96968;497;418;315;66.23;40.79;17.89;45.13;58.74;0;0;0;0;0;0;0;0;0
