account,name,activeStake,softwareClient
FCWkGAHDWK41ANjiaoPudkCZRkvTecaEkoZQugezUnpr,"maxfillipov",125201855552065,AgaveBam
FGiEdzde7Fco2WLpNQMat299hUVoykJdaA5hxdmCzHiS,"Vnode",124968980566280,JitoLabs
SQDS9iwyWvT2mQbSZzuNKGoxuBug5jRHouF6SuMRBkA,"Squads",124319943579836,AgaveBam
HnwMGBAw5PxaX56eSYc969MorEy2NzEMPLkmBkdnJmeq,"⭐StepByStep⭐ 0%Fee+Jito MEV",123879528654340,JitoLabs
FjYEr2UCeFzNfAKiFrbhG34Zv8LxbmfHYAFhAfc7SLQL,"Easytoken.me",123282627074876,AgaveBam
4JahMMrVRS1gimWoXpD5H6KwKc2MrsoTDFMaStMttL1E,"xSTAKE | 0% fee",121584313793501,AgaveBam
7Nn8qBJey7vXtVFMNBbbuN8UkujU8Y6nWzbHVGuf49yV,"livechanger",121269307322277,JitoLabs
GFXVa19rX6iwfs3sLS5UvX9Exu2usRsG4V5MRMDRo23V,"GooseFX - 0% Fees",119593073957027,JitoLabs
simpRo1FrQYGa1moicfgnPDp6KyE38d4gYrZzhjXYJb,"Simpdigit",119472150099217,Harmonic
DeXsDvvZzKhVux4YfDFE6p4acJLGzr8yKt5pSTjzZB8t,"LootGo",119342145418497,AgaveBam
rssaJ2iKcE9QWsFYRZr8Q66TQh5bRk9DxYrzxGMzWQr,"RSSA validator",119303164134208,AgaveBam
CpgSfd6QUoBw1267rTtJoZhELqC5q7isKLojBifSbNEE,"WestSide 🖖",118935519898600,AgaveBam
CZanBzZHFzrGY5qKzaX3CNhJ5smHEMTWFFnoeUi4J6dr,"Omakase",118511664902883,Frankendancer
DnQBmTJyLbBMgJYQLJDqJz25AJModNkyexL5LdVRGnG4,"Tane",118210394045758,AgaveBam
dmMwc4RazLHkvDZYrWAfbHQ6cViAvNa5szCJKaiun8S,"Ded Monkes",117892325868613,AgaveBam
2Rv9npqdWE1mLPsT1r2obn3xtKmA5afkxt8GsWeLnKoc,"SPACE HIGH VALIDATOR +MEV",117699089101414,AgaveBam
AfZTWYoFQbzqCMmUBTD7XwxFvjob1FVyCvkaXRryxtKc,"Digital Energy",117329251026623,AgaveBam
9hQqNe3DQTiwhspatewA8EXhz12e6sq5UJVJ2qNRwnTf,"Stake Shark",116954997242143,Agave
MBVyz9s72WSfUmbr1S8fgHjDJQkPs1Q4Wxi6A2Mees9,"JICO",115939972968137,AgaveBam
c3rtoMCHSbFrLRTAdw4iRowKSn4BrDtvSPbuyJwkHwx,"Latitude.sh",115371888388469,Rakurai
AiBEt9kE8yZ4CnaLfTCGMp7Fg2wCtqhPTfvJ8D3zrLfu,"nodtech",114795237751122,JitoLabs
4k6wgP5WPBKQpsFGtzuXNrjcTE2fKWLj17nDvFeG5zSF,"DawnLabs | 0% Fee + Block Rewards Sharing",114552090791848,AgaveBam
hxMhrsuGPDmkLJ4mTxEjyeMST3VGhTiwJvS9XgHwePj,"Suzuko Stake",114127778278934,JitoLabs
revtecFsGSRCdF29atQvchSXrjwBesA9vSisD4fyH5K,"RevTec | 100% Block Reward",113837503068786,AgaveBam
8Nvaxzif1NrdvxNkRetjT8xJvd33EHkKVrfL8EDkgaNy,"South",113599497954700,AgaveBam
5HYjArGt81naevDdwMaEx8yeGNw9jYBSDJa8YavT9Mp4,"Splash",112750909198929,AgaveBam
CVRr5oHCAAooVbYze7CvXtRp4FUtkMCSqBZU7MVu8v8e,"Coverlet+MEV | 0% ALL FEES ✅",112393523824948,AgaveBam
3rqEEEGjHRyndHuduBcjkf17rX3hgmGACpYTQYeZ5Ltk,"StakeThat +MEV",111941003191551,AgaveBam
SscQkTYV2BFQYGGffAmTzvefrFrw6z9GNYiWHstVZ77,"dogo validator",111238512897968,AgaveBam
GqDCbnafLmKkdqiqf278jDLXqjjZMB2sViZQtR82jPUf,"SolLana",111049295777688,AgaveBam
3V2xaccDpFib4DbTksdiveNDmiwpXBqSWyjSof3w1Bg7,"Aurora Validator",110967656639528,AgaveBam
GiYSnFRrXrmkJMC54A1j3K4xT6ZMfx1NSThEe5X2WpDe,"MonkeDAO",110043989729022,AgaveBam
mrgn4sJJu5GBa5wbKyjuASzhyCifvcedGoLtpKjB3Wf,"Project 0 Meridian",109264942267729,HarmonicAgave
fhsM2sxME8cHrrk3qvtMsRRDv5AoLFja7NjNnHeYZxe,"Fountainhead 🌱 Funding Dev WITH max APY",108729300347465,AgaveBam
FLwV8tm3pL8pZj6d927VASzPrgW51Gf4nRJuTewrfega,"Velox Validator",107575365451257,JitoLabs
EUDis6LJeJzDHTEBgfHGQyjHp63XZkGkx4E69xunC2Ej,"Validator 1",107477198243157,AgaveBam
2X7WoaXX9KPqNrNfvguhnwo3rjFPNsfw2t75fGjWRthz,"Stakely | 0% fee",107435251520445,AgaveBam
GGX3BEoZDqjxcw4AbCdu62ZTMrkpSgmPt81oP2mVuZNS,"HashKey Cloud",106755677717696,AgaveBam
ChaossRPGKnsVhX1GfPC78yq5Sqju4cMThcAsKZNz5d6,"Udder Chaos 🐄",106374883318805,AgaveBam
3x9nibnhgBHWKMRiGnsXJELRBjviQpKyigfrXtKW27KJ,"Staking kiwi validator",104773099334217,JitoLabs
SWnetabTLirPWqEK1V1T7HkVLC5vGvfjEsb89wiqrGh,"StakeWeight.net",104615814595220,Rakurai
GvfaiJUhNCRZGVGumsEF1eHDb8JpAeFAyHSrTifyhrbt,"Vybe Validator",104172534682870,AgaveBam
BiU1DNow77wGwSXW1bLmkcQe2cuySpkbz7xtbitD9Fmk,"BurnItUp.com 🔥",104170989286923,Rakurai
adramSYKBv1yHoZTub4kepcmF5LybPxwyJcsz4fpfi7,"Adrastea Validator",103970509209946,JitoLabs
AmjX7CerZbHrU814UeBp2gJC7gANNG3KrP4c3RyD7TSD,"NTT DOCOMO GLOBAL",103569311432253,AgaveBam
spur5CDwBvTZszvy1ozGjRc1x2TuDWo3VF4jrq7zgvD,"",103548185600990,JitoLabs
bookoVmqw4QjVj5BbkFacouadx9M7816wyRkfM7A5Lo,"The Library",103353038927619,AgaveBam
D1Vbgkrhp1TmLGhfUD1urRMx5Ntz9AqQpgdX8DR8QMC1,"Next Finance Tech",103127559130484,JitoLabs
9PRr9k87HjjdLMRkxtxygidjxVta9VQ1kAsqgLBWXKdQ,"Golden Tower Staking",103044883534101,Frankendancer Rev
LunaowJnt875WWoqDkhHhE93SNYHa6tfFNVn1rqc57c,"LunaNova",102743221752725,AgaveBam
GEM1N1UE3C8BB8EaaEPrcFvT3iLMVrurknjW5AYjUReR,"Gemini",102412236608316,JitoLabs
2abwQG3v2xRemFxRszVHSfnjJNe9zu5X8duKgxjyLeaK,"Chorus One Research",101785111568809,AgaveBam
EWARp8Syq8cTWGWHtP5LT9fKAn5GvXfSCH8LfAwpgQ6m,"SOLrainDrops",101559543507426,AgaveBam
6NDen7aDi65apHo8m1Vea4nuS6LyjQeM6pDNqcW4Q5Pg,"0node.io",101508980713293,JitoLabs
1Link6hB1NpkCwJt3ZtpQKZszKauhEcKgiWjaU8PRDG,"OneLink Solutions",100710138873436,AgaveBam
AmhQFcGvH2hjkucP78rn6GMKSbstYwyFpCDVKZUwBGrG,"myhauz",100601114346490,Frankendancer
YE11a5nVJtUNqsojkphYuWc7StqBzbCeFH6BjhAAUEV,"Mellow Yellow",100504021525075,JitoLabs
axy3tCRL3wmFMVG4c69rYurcf4fXhBo2RcuBj9ADnJ4,"Somos Validator",99920924786418,JitoLabs
MCFmmmXdzTKjBEoMggi8JGFJmd856uYSowuH2sCU5kx,"MCF",99877757984433,AgaveBam
RoYFUUD7QD9aQ34UCMcwfye8dC5YvJeXz2J3mmoy5S4,"Lifinity Protocol",99508159604131,AgaveBam
FphFJA451qptiGyCeCN3xvrDi8cApGAnyR5vw2KxxQ1q,"ex1arey 💫 0% fee + MEV!",99018205184164,AgaveBam
h3ZXAE168mNxsszYYrUfkMVSCWx6DU2Uvrx97Kb1Nch,"Validation Cloud",98926373068304,AgaveBam
9aCLnHrqaAkebz1eDZMDer9EFJxrJcRZG6CnnNbwK3dV,"BONK Community Validator - DFDV Powered",98523611162517,HarmonicAgave
4NwpynvugnHvyLzr5h9Y7mw44saGJXDNoBjm6wgMiYDr,"",98098305507392,JitoLabs
HgozywotiKv4F5g3jCgideF3gh9sdD3vz4QtgXKjWCtB,"coyote.staking",97118051737110,AgaveBam
7knvB4bbqHCKuNp3ef2hJWdwqoH6WAUi55NQt6LdRfkx,"AutoStake ⚡️ 0% fee",96111105025178,AgaveBam
8nbE53mcKhy74HLiGZ1q5HRocwiCvgh49csSaHSdtukr,"Moutai Validator 🚀 Performant, Secure and NO Fees",95410722556100,JitoLabs
96XWbKem84optM8RLHhc8EYJQG8CCWA8F6oqWMPHDweN,"NastiK",95374016475131,JitoLabs
NATsUSZGohWw8xtLdxG4yus21UCkaes4FLfM2eqKbRk,"Kisetsu Stake",94666806901390,AgaveBam
HW4zorvt6xDwhU36RqjcWNwU8YMj9tiqnAafBKW4cqV,"Moise",94427307674802,AgaveBam
5aD6KB8g4MPt3xJafmMmun86hHMDnoFiGbd5gYiMFZw7,"Daiko",94326759526020,AgaveBam
novaeuhY2JH2WHhc9KVTHDx2cyJZdXJC6faf4CtARZn,"Nova Consortium",93851457584748,JitoLabs
5ZjxMYBbnKd4VFxLjAChSWMTeQ96147HnxZvQJxUseHV,"Watatsumi Validator",93774300250597,AgaveBam
CiR8HNCfkjtcongPmP2DRdZPnFgjSbN5gsXdjmsXXHcB,"Shiro",93692877888333,AgaveBam
FLVgaCPvSGFguumN9ao188izB4K4rxSWzkHneQMtkwQJ,"EWR 0% Validator | No commission + Jito/MEV",92116210922730,JitoLabs
7pR7t5axFfkg2VZB1uAuFNUvpAeowq2v15J4gw5MmHTB,"",91504464670901,AgaveBam
FyLVPAKkgdAy8Gn9jnFYN5yjC1ubQWRkw2EHt2UnC8uA,"Solary | 0% +MEV",90651156266779,AgaveBam
RAuSNo4DRjo83uGhdgg4fPqYBVszi1KsrQGpqcPHK1D,"Hubra",90197189779063,AgaveBam
SaV6UWBaE8M3kwMBfAhQ6Tmvd2qdJRm94NTwLqtoyGd,"South African Community Validator",89854606568715,JitoLabs
4Kbcyn7JVPAWLRLPsNGTPmcNMvCkLTw51ZLRhqsUC6jP,"",89620740654313,Frankendancer
23U4mgK9DMCxsv2StC4y2qAptP25Xv5b2cybKCeJ1to3,"BONK - Powered by Jito",89400169639835,AgaveBam
E99w1XfS4UNM1xUKXWEuDmj8Mduy7u65jm2NCULTspSV,"Project Super",88699421763907,JitoLabs
2nhGaJvR17TeytzJVajPfABHQcAwinKoCG8F69gRdQot,"WinStake Labs",88114345318298,AgaveBam
3tm92VTxwyZ5MDhGoYR4tVTkwWYkzfam6hwBjauUACCk,"kuma🐻validator kumaSOL LST🚀🚀",88105595554391,AgaveBam
3Pfubj3ytkRxFAGwFb5vtacuZJUxko5Du39xie9MBXuC,"[NODERS]",87540876241843,AgaveBam
2AKKnirWVZMhnzuwqpizw9SwfZjGpRFLx2zCCNtPWpbc,"The Chimpions",87374542443008,AgaveBam
sfvTq7ojrEc5WdXcHijz676eX1pc5MgoLxbkYSdRDAB,"soltop.sh",87367109521881,JitoLabs
meshRrDTME9cL2FSQ9E56EncfkZ7vL8apwcCFsw3o6Y,"Mesh Validator",87300799002163,AgaveBam
DP9iBgK9c7tJYb83KhxQMFNc1LXYu7nE7EhWpEzQnjmg,"Sec3",86282336455054,AgaveBam
99rG5AhkVagxJ7y8NpMAmy1h1u9GhT3h1Cimu2X3cwaJ,"",86249867595034,JitoLabs
49j9bnkdgVNxLwsZ9h88sPR5MYEmsUyKrrJ6ZW8ijBrb,"StakeChain",86171840482690,AgaveBam
6Rk694kh1QTyQkirdb1uDZmS5xqG9bNaYtxx8d311Mr7,"Anode ⚡️ Beta",85536542562701,AgaveBam
D1A4F2yh38JLQExKjDiCi4G2tCMwj93c3sikseSSePKe,"",85186949625173,JitoLabs
nodeEgRVkbYLAQePtMx2zCN7CGw7qRgzKMCBtjMfN1D,"Node Integration",84920572659766,JitoLabs
DeepM3FDWaAb7o53rvyZk5YvHLG3FvDiVXJLRY78z51p,"DeepStake",84175187387439,AgaveBam
2VKu11f8zc3huqDQUN6WJTFpX32PgHpXXjf72P6YvYMd,"Marco Polo 0% Fee +MEV",83947434011689,JitoLabs
CtvdyHYt8cMuGVHFarV2RADfoCdnrbd8e9jAsB225uMW,"SolanaBull 🚀",83898825857182,AgaveBam
32jCuWyy4aJjyv4gd4DSGBHmFU5KUSSfqbmPb9GpMin6,"",83244780603763,Frankendancer
Hu7pi2Xg5Kav8vSAUUr5CCZaEmMCzT6FgCTpueu3oBtW,"",83100256158394,JitoLabs
2dxz129YxB1xtf7Mx6HUT5JspexArNNtQt84FYueWZV7,"NeNa 🌻",82764745663982,JitoLabs
BirdeyeK5yooepHNNgaW2bGGDD2jmib4oSRFTHyELbZ1,"Birdeye Plus",82753096877048,AgaveBam
icex1C6pnZxznQWiHZZANjGU8nZ8kNquFnjyY7XXrXE,"BrewlabsHQ",82747168544601,AgaveBam
mythxvB89eT3C1TKwwhsvdHfYq2aoCt2es8vLoDFYyk,"Mythx",82129916973446,JitoLabs
3Rv6ZVGUuRczP76322LyhTTYw2iM4avV4B5xFJocQJer,"Gaxx Validator",81884109214065,AgaveBam
2Eq6YD8P8QXTeoz9h6JHjgZ55t8RSxNdx4waMDCoPmQU,"EvasMainnet",80748772662529,AgaveBam
AdSHK6vpQnwHRSw7jXUwjMEytmhFwnynZSENhvpAxL1y,"crypto-jack-sparrow",80604833518983,AgaveBam
eyeYaqg9e2L6xw7YwsSLm27eWJfhLNAm6ETQm8TXNoK,"Eyenotion",80521191724514,AgaveBam
3YX7PQuESmR2h95FDgjahEQjyCBhmY1Ts2MsrM1Kg9DS,"Banana Business (BB)",80441040472007,JitoLabs
SaGAgdkowooXBrHihpmE8gsjf1dUG7n5SqnyJxYFnXJ,"Saga DAO",80383815218114,AgaveBam
b1ueZK9bWTywN2587zsScyLTaH18wfRfN5W15XnkiqF,"Blue Sky",79555089264063,JitoLabs
CpNnGGhgVATJAbzHUXdrcGfpPiGuZyPka4QUmH7YgavX,"DICS - Degen Infrastructure Core Services",79408295103990,AgaveBam
9ueKvL3WiLM4mNUZrfWqPTYY2Np5YwzFTYvAiPibx1Zq,"",79199783897649,AgaveBam
CwhdMezLucz7bcuWzStpLXgrzKGC2tBBiaVmJZjfprRN,"Sarmina",78489821899800,JitoLabs
2icWF7TvxyycF7d1NHpMZYuJJqiRy2h7wmjFSbqUij1B,"",78072794291699,JitoLabs
EBk678aQvc3cUkfGyoehfw21JQfJXjmWuBeopYc89RSV,"佛金疯 Solana Chinese Community",77916596483241,JitoLabs
chrtyETASKQhsndRM9pr6qC3gAHG5MuRwCgXSNVqnJL,"Charity Soul",77795297700416,JitoLabs
3DaPk6TdeGnEBwTR8fEyZSLkdayk6vZXrqGZhAgYK8BV,"Stand With Ukraine",77717328162233,AgaveBam
ByszyWdqC3rVMWy8f6jwK5cmwkpwYdwsr7UL58xS5vnm,"ILY♡ Validator ➕ Firedancer🔥 ||neochibi culture X:@ILY_validator",77707628634012,AgaveBam
BxkAkLR2W3agWtjMXBNvhxmB8vsn7zhjNQcyfost99KY,"🪐 To The Stars 🪐",77652481359447,AgaveBam
DupN8puwoPdFo9EYm8AXemEn9cMsore1QmZzfPaxyUG4,"Buffalo Steve",76288463758903,AgaveBam
BJvrWSfonXnS2Km8iA9KLY6D6vS3GcsaUwUNPFBumTca,"rossi-mainnet",75835266725674,AgaveBam
Mwz8VgAEnPtfqS62r3ixrFiMJwnNfEwR141CGnsTo5k,"Rain Works💧MEV💧0% fees",75640427484532,JitoLabs
stacheBmGG5zMKuetUevAbc4m4dLbve1VPcpSur3voH,"Stache Node",75064382263524,JitoLabs
BaDhUB1eWfunwD21Tu3WywyYQ9wZx5hS9WXeHHNGZUPy,"",75000034151360,JitoLabs
huinBRP3muBuqZLMW8ARjdn4mBnEmFFcxiBzrkQz553,"Huisky Staking | sol to",74830247723268,Frankendancer Rev
5HCTsoKM7vwjubSZSyVWChaHQ9sNNRB1d2SuvL3eZ6Y6,"Amber",74472797575629,AgaveBam
8augxYLUge2iWmitQMwbcBL5VQEpsM6aJdRofhwpnzyw,"Stake.Cake",74469351369860,AgaveBam
Sh1ro1CaaVjNuihgNK6kay7jwcWzSqD2fdix6RNPaSh,"",73862056608504,JitoLabs
Fy7RCjDdFLG8wLn7TBKbccaKwYX1FetdSoVDREdUHf5o,"3SDK",73472868505057,AgaveBam
6xUK9Nbonr4eoJNtHGoUEMmYKoPz5mipKzyDBv6deX4d,"LuSOL +MEV",72711130386315,AgaveBam
STPTshazcjH6cZMHzQBrggFSPHXYCTRGB7ctqS1AjkH,"Solana Portugal",72556768752929,JitoLabs
BCS95L5JHBWHvWkcEJBEF3BH5QHxKcPeaTgoYmHLvfFh,"Kairos Research X Firstset",72189079977902,AgaveBam
PoN1E3VyqwqoGQEhC8ExpkRKTuyhxtGLnHHH3DwbgTU,"Ponke Validator",71936243680260,AgaveBam
ECeaWy82CxpeJQr3EG3XNmYXc9NrVeWDH5ag9Lt6TPVR,"SolX +Mev",71499894243999,AgaveBam
6JKwz43wDTgk5n8eNCJrtsnNtkDdKd1XUZAvB9WkiEQ4,"",71057453483244,JitoLabs
EydLxzdWfD434DDxZYXkTcajvK5VKH7p6CofEDCRUkJ4,"Bernardo Beacon",70820263935193,AgaveBam
HzF7Kov41YJvKNkVEepUByEP5NKG45NJTc63JUDxT7tE,"",70343414654820,JitoLabs
AccReGBNBdUCEJ7ZyP231jw7uVJ3eF9u4cLBFAyqQuWm,"Accretion | r0bre",70114798711478,Frankendancer Rev
4YGgmwyqztpJeAi3pzHQ4Gf9cWrMHCjZaWeWoCK6zz6X,"Chainlayer",69382624636795,AgaveBam
MargusJeV9bkePFLWbbzRNsMVo3Re6h9wKB5Ago8Tfj,"MARGUS.ONE 💎 0% fee +MEV!",69071919138916,JitoLabs
EATpCzQNs8BzZh1mx1hXMAJm3o1MLXakTXr4UEmcsY7f,"EAT TRIBE",68712531860640,AgaveBam
6gL3uHvuUjaPp9mTBf2VZ4tpKiYhbWyPrAPboGByzEHd,"Mira Validator",68536916608745,JitoLabs
9T6SNsBimjCRJpkEjiVsc8AcxTBa1XVA7RjnBGGfWP23,"NeuralNode",68504018850968,AgaveBam
GQiWnDYrzHMALWG9avt5FCu1wisAQHjGY5ve7GMBiPEe,"Nam-dok-mai 🤑 stake-earn-repeat",68313605722079,AgaveBam
jntr1vkzvSujfckGR6ANmFmirVoPBMNr5XJGKP5uDQA,"Janitor",68288739201637,AgaveBam
RoYLttggWwa2st3KAGEjnPhsq4NPD5QwaNVyyR8pTz4,"Royal",68236606442815,AgaveBam
DCKyEmMENQMtLXgbmUoHRmgP9XdJ9HsR5WxrKnSDCzKA,"Dicky",67968633770612,AgaveBam
1i1yPyh843bTfi5qPgqozTbDcEX65rUNEFcUT2KAs2i,"Lilith",67966598156838,AgaveBam
sTEVErNNwF2qPnV6DuNPkWpEyCt4UU6k2Y3Hyn7WUFu,"STEVE",67787045072214,AgaveBam
dst2u7mXMyDvb14cSErRNA1mxH1d5VXbSXgZ3DKE9xH,"Dust Eleven",67649273121087,AgaveBam
chdvWr6T14nqGRFD37KY36dsvhkCtDaufW5rpu3AfHe,"CH Dev",67593141625562,AgaveBam
hnhCMmnrmod4rcyc3QRKkLEC9XnPTvYJ2gBvjgFiV4o,"Hodl & Hodl LLLP",67433629039510,AgaveBam
CtzN7ysR5rX69qd168Aosbuc83mPozhi81bEHbG7ecNP,"Citizen Node",66637812987510,AgaveBam
FNTPSUuRpDoJx1hwFmB5ncNLLMX42aE83P4hsFYUfNRL,"Nodz",65982223885974,AgaveBam
8dz6mnkZC5eavdkyvFAEGSvXdV8vDYtWmtYtj9GcESUG,"BullMooseSystems",65937579029285,HarmonicAgave
ECNnK4VjcKTsABiw8FAp3JCE6tCmYyrEJthYVyMazmxi,"NCValidator",65900189247638,AgaveBam
Ettghfhr2kQerqAyGUuifFtBX17QecRe2gwpUZTAbZuw,"BTHS Student Validator",65712217791873,Frankendancer
REA1zKzM5WjDEcpB27Zx2Rk16foNPtLGTETy93LLgNw,"",65673229894801,JitoLabs
6qwYjs5vCSEKaTMBbHinnW8fvdGj1r8cpzPoAV1EHKsw,"Fast Runner",65605762149598,AgaveBam
NLMSHTjmSiRxGJPs3uaqtsFBC2dTGYwK41U18Nmw5kH,"T-STAKE Systems",65210009112863,AgaveBam
AjGby82yXeYgj3kmng9y3c4nQpZFmiPpJKecLJTHbfbP,"🍞 STAKERY 🍞",65203635249533,AgaveBam
pineXRUnbaLNFMxaM3zBmFfTiKgQMGqT9jYHXZWq2Fw,"Pine Analytics",65188749422890,JitoLabs
mALL2W6DUgDDtcyurC9v5YTF2CMMeuRwPBkf6tEoG3y,"mallow",64894676023460,JitoLabs
D8xKNftHzFcCekENuTEcFC1eoL9y8wNHEg4Q5z57KK4e,"Mice Stakin'",64284948938002,AgaveBam
uxqVAFQfox97HazsPtkKiwhypQH6jEGXkQBHDtXshrk,"Waterloo Blockchain",64202521443347,Frankendancer
SANDCxXBbQhvbUqNtiLqKdFEY1uQhVo1UgUACaS4mXU,"Goldsand",63791305917220,JitoLabs
HLyBoQdXsCcCCXgPMcT6QN64V9zEe43zi4BDoYCramJ3,"CatScope Community Validator",63747666020329,HarmonicAgave
XAqHfPFsqTfAJHBRHAcEECkMSykXjkUj2Rta16Qshrk,"Blockchain at Emory",63114911601133,Frankendancer
wetkjRRRDrSPAzHqfVHtFDbhNnejKm5UPfkHeccFCpo,"GUIDES",63110763817206,AgaveBam
D8kuk3qEiVBGwYkuMGKfBDwuRi6jjRkzjAZg45fdaRLx,"LuminaNodes",62743976178523,AgaveBam
7ZjHeeYEesmBs4N6aDvCQimKdtJX2bs5boXpJmpG2bZJ,"Chainflow Experimental",62267533774481,Harmonic
2pCxbAfUEwuL2k9Fiz3xnronPqRnXsuz9XV76ddq2GEt,"",62163265912678,JitoLabs
odcvDWH5wHVKz9XtmGGxTj5ZsmawTjCCty3nyBKDGzS,"Odyssey",62091234927216,JitoLabs
gVALrRd3xq4D62KJNGDCpMMGz976w2x1Vo79mSNn4bh,"Guardian Validator",62090958195266,Rakurai
CBUGET5PnvLc3HvEeFYj64iTvdKhYV6pujTPDdDh785K,"SGTstake - 0% Fee + MEV 0% fee",62066979006988,JitoLabs
anzaeL7Lsv71HW2mew8YcKGyGqL6qNn3xoNPRrejM73,"Anza_New_Stake",61835798917780,AgaveBam
FoigPJ6kL6Gth5Er6t9d1Nkh96Skadqw63Ciyjxc1f8H,"Solana.capital",61403522945096,JitoLabs
3BeharBd3j4sKQp7Qze27JLQLd9AEEwGTX9TC7dXYSNw,"Dragon Trust Stake",60444340266661,AgaveBam
HwN6eoEe9N3kwHi66hpQDBMFPk6ASQGthWKPX5MZmisp,"Solya",59774836080647,JitoLabs
ppppoqHcHVzigV6SK4856BAsNxhTAi32hqQQWrziyHE,"Pesky Penguins 🔥💃 NOOT NOOT",59682670347474,Frankendancer
ABREU5YkQcfpDZymoQ97iGUgQcfgjctWUUxEMfumiPdV,"ABREU Foundation",59361939643953,JitoLabs
9U4WqNGVywKt3gG9HSt9tGVXBDXJvgid6BVweRysaJmg,"6hTLQ5HSdWcpZkbXmZxXaGjCgTh7zh8UeWKWKgGE1BPp",59241231162432,AgaveBam
AnKWYWA1zktynzWqPC5KQFYWrTEWNny2CAHbAVU9zSXT,"DriveSol",58873119141224,JitoLabs
H9METtoxNp2PhcDNxXwqpzBarJw9zJezhzdDEFgBqv8w,"Teraswitch",58182456420666,JitoLabs
BFMufPp4wW276nFzB7FVHgtY8FTahzn53kxxJaNpPGu6,"old solanahub",58126488409517,JitoLabs
7U68WfpxJF5W1HjVQ2NCQr5EuKhNSvSRAnmWTk6225Jf,"NodT",57754581070475,JitoLabs
78sEMVmeecStjxWU7XMJMH8bMRBW9vSiEAhAjtZbt3fW,"Solai Limited (NYSE: SLAI)",57706810638963,AgaveBam
prt1st4RSxAt32ams4zsXCe1kavzmKeoR7eh1sdYRXW,"Portals",57428469905650,AgaveBam
sce2zXNjLpPMcSCATTrLiQhAAvHNNMKypTFVtg2H37U,"",57290982988897,Agave
scb2TYPmwHgKxXJaJNq6gHKwYkVyLKx58hz9RbCKZZR,"",57289123384257,Agave
scs1NCSTafrUX6RBx113B9YDCepo1QdEzU8WwEkf25i,"",57279974893858,Agave
scb1Z7du8NVSaHFXsafSjRdXr6xBjWR3iugikL739Y1,"",57263942050997,Agave
sce1oTWYVXv7a7Hy2skxREozs5nwkQ4wDT8XJSi5tgE,"",57251458746399,Agave
sce3TfT81rxYYcdbP1kBFMcTK3ZBc8hvHVeXD6WLSzE,"",57192817517596,Agave
scs2Ra91pMbvqFAP7uitrN5U25SoyBTqZgBbhpVMJko,"",57181305750732,Agave
TxtxXzLTDQ9W4ya3xgwyaqVa6Tky6Yqhi5BLpPCc9tZ,"txtx",57170307223020,JitoLabs
hykfH9jUQqe2yqv3VqVAK5AmMYqrmMWmdwDcbfsm6My,"Hayek",56936823233538,AgaveBam
5fSQdv4zsAJNx6RKpGho6sL6rY6a8nziaqcmwaRJB9NE,"Blossom",56825980636924,AgaveBam
xLabscif2DLnYg39rQThqi7A9E45L9qiysRZhmZ1ARE,"xLabs",56799791924179,JitoLabs
mds2fZEpJP688PqJHvfLxGyf2VFrcNkvjuUxNYCwjrq,"",56224786050410,Agave
mds1WWedpezW3qvgML4WgP341jZksYAy5SbMLwjP5KC,"",56107535928527,Agave
CVGwNaC1FaG95hRBHUuieDLyQU2hJuGhPduu2cMyHnw6,"",55963787751171,AgaveBam
ExCHWgfeJyKRzpfryiQn4W6aYaWhbSAEnsoUnBGNqjWD,"Exchange Art Validator",55787261521158,JitoLabs
vnd1Ps8w3fsi54qUMJxBhUWARES34Qw7JQXDZxvbysd,"Vandal",55616014521480,JitoLabs
mds3Df1ieBonG2qS8ZoKTqshq5MgTUNfZgc78cjiCdq,"",55404092421662,Agave
ELE1xBTfmHB7vuhSH94q23r6j3tuvTXYTqgm1u4uzMLk,"Fundamental",55256273607899,JitoLabs
EAW9vxqogvdPNapq7QTDpiVTHK6o7begUhPVnf854VTc,"CuBe-M",54399296976697,AgaveBam
te1ee9rGf369wxYQkuxkvuvMuTJ9cksgZySmNUF8rNY,"Telemetry",54165183237637,AgaveBam
tkmaiSoZ3F8MofkQBVWG6JYSCzyN6ioe7ReYXohx3WJ,"Tokamai",54044925554214,AgaveBam
DefiihS7gLkj6xLjjhcr87bFuwpVVNYpeNBaBeFe56CY,"Yield Lab",53981368950027,JitoLabs
4vdWYn2KbmQ3Dns5wVBfz4CFQDds4b7CpsC8MHBhHAib,"Unit 261",53973013714866,AgaveBam
E9hD3ikumJx1GVswDjnpCt6Uu4WG5mz1PDWCqdE5uhmo,"cp0x_by_STAKRspace",53765287656905,JitoLabs
gotasRuLTuJNZDtLHmaDJpEUjCWZqkHcuwbLhkgCwCX,"Gotas",53647877542407,JitoLabs
5pZvwjSpGYCxpJeySwSbSAji7kZe4YntL7rQvXM3YcNT,"Solstice",53619770823228,JitoLabs
noMiSMNpN3iGeX3WdF5M2KQdFUQt2RYYpfJ4dN1Ni3k,"Nomis",53417493035985,JitoLabs
DtY5Bzxd75iWQRvKwM2xLUxqwLT1RRoeNwmVvgS2JANA,"00💥Green House Crypto⚡️Jito BAM",53409295721040,AgaveBam
adre1Xia7ekGsEqNgHeFc7MYwkfzTQNeJgQmZ2agAKZ,"Adrena",53199658616807,AgaveBam
